Id,Address_Country,OrderDate,Description
16367,,2016-01-03T00:00:00,9
16368,,2016-01-03T00:00:00,10
16369,,2016-01-03T00:00:00,11
16370,,2016-01-03T00:00:00,12
16371,Portugal,2016-01-03T00:00:00,13
16372,,2016-01-03T00:00:00,14
16373,,2016-01-03T00:00:00,15
16374,Denmark,2016-01-03T00:00:00,16
16375,Netherlands,2016-01-03T00:00:00,17
16376,,2016-01-03T00:00:00,18
16377,,2016-01-03T00:00:00,19
16378,,2016-01-03T00:00:00,20
16379,EIRE,2016-01-03T00:00:00,21
16380,,2016-01-03T00:00:00,22
16381,,2016-01-03T00:00:00,23
16382,,2016-01-03T00:00:00,24
16383,Spain,2016-01-03T00:00:00,25
16384,Italy,2016-01-03T00:00:00,26
16385,,2016-01-03T00:00:00,27
16386,,2016-01-03T00:00:00,28
16387,Finland,2016-01-03T00:00:00,29
16388,France,2016-01-03T00:00:00,30
16389,Switzerland,2016-01-03T00:00:00,31
16390,,2016-01-03T00:00:00,32
16391,United States,2016-01-03T00:00:00,33
16392,Germany,2016-01-03T00:00:00,34
16393,,2016-01-03T00:00:00,35
16394,Sweden,2016-01-03T00:00:00,36
16395,Norway,2016-01-03T00:00:00,37
16396,United Kingdom,2016-01-03T00:00:00,38
16397,,2016-01-03T00:00:00,39
16398,Poland,2016-01-03T00:00:00,40
16399,,2016-01-03T00:00:00,41
16400,Japan,2016-01-03T00:00:00,42
16401,,2016-01-03T00:00:00,43
16402,,2016-01-03T00:00:00,44
16403,,2016-01-03T00:00:00,45
16404,,2016-01-04T00:00:00,1
16405,,2016-01-04T00:00:00,2
16406,Australia,2016-01-04T00:00:00,3
16407,Austria,2016-01-04T00:00:00,4
16408,,2016-01-04T00:00:00,5
16409,Cyprus,2016-01-04T00:00:00,6
16410,,2016-01-04T00:00:00,7
16411,,2016-01-04T00:00:00,8
16412,,2016-01-04T00:00:00,9
16413,,2016-01-04T00:00:00,10
16414,,2016-01-04T00:00:00,11
16415,,2016-01-04T00:00:00,12
16416,Portugal,2016-01-04T00:00:00,13
16417,,2016-01-04T00:00:00,14
16418,,2016-01-04T00:00:00,15
16419,Denmark,2016-01-04T00:00:00,16
16420,Netherlands,2016-01-04T00:00:00,17
16421,,2016-01-04T00:00:00,18
16422,,2016-01-04T00:00:00,19
16423,,2016-01-04T00:00:00,20
16424,EIRE,2016-01-04T00:00:00,21
16425,,2016-01-04T00:00:00,22
16426,,2016-01-04T00:00:00,23
16427,,2016-01-04T00:00:00,24
16428,Spain,2016-01-04T00:00:00,25
16429,Italy,2016-01-04T00:00:00,26
16430,,2016-01-04T00:00:00,27
16431,,2016-01-04T00:00:00,28
16432,Finland,2016-01-04T00:00:00,29
16433,France,2016-01-04T00:00:00,30
16434,Switzerland,2016-01-04T00:00:00,31
16435,,2016-01-04T00:00:00,32
16436,United States,2016-01-04T00:00:00,33
16437,Germany,2016-01-04T00:00:00,34
16438,,2016-01-04T00:00:00,35
16439,Sweden,2016-01-04T00:00:00,36
16440,Norway,2016-01-04T00:00:00,37
16441,United Kingdom,2016-01-04T00:00:00,38
16442,,2016-01-04T00:00:00,39
16443,Poland,2016-01-04T00:00:00,40
16444,,2016-01-04T00:00:00,41
16445,Japan,2016-01-04T00:00:00,42
16446,,2016-01-04T00:00:00,43
16447,,2016-01-04T00:00:00,44
16448,,2016-01-04T00:00:00,45
16449,,2016-01-05T00:00:00,1
16450,,2016-01-05T00:00:00,2
16451,Australia,2016-01-05T00:00:00,3
16452,Austria,2016-01-05T00:00:00,4
16453,,2016-01-05T00:00:00,5
16454,Cyprus,2016-01-05T00:00:00,6
16455,,2016-01-05T00:00:00,7
16456,,2016-01-05T00:00:00,8
16457,,2016-01-05T00:00:00,9
16458,,2016-01-05T00:00:00,10
16459,,2016-01-05T00:00:00,11
16460,,2016-01-05T00:00:00,12
16461,Portugal,2016-01-05T00:00:00,13
16462,,2016-01-05T00:00:00,14
16463,,2016-01-05T00:00:00,15
16464,Denmark,2016-01-05T00:00:00,16
16465,Netherlands,2016-01-05T00:00:00,17
16466,,2016-01-05T00:00:00,18
16467,,2016-01-05T00:00:00,19
16468,,2016-01-05T00:00:00,20
16469,EIRE,2016-01-05T00:00:00,21
16470,,2016-01-05T00:00:00,22
16471,,2016-01-05T00:00:00,23
16472,,2016-01-05T00:00:00,24
16473,Spain,2016-01-05T00:00:00,25
16474,Italy,2016-01-05T00:00:00,26
16475,,2016-01-05T00:00:00,27
16476,,2016-01-05T00:00:00,28
16477,Finland,2016-01-05T00:00:00,29
16478,France,2016-01-05T00:00:00,30
16479,Switzerland,2016-01-05T00:00:00,31
16480,,2016-01-05T00:00:00,32
16481,United States,2016-01-05T00:00:00,33
16482,Germany,2016-01-05T00:00:00,34
16483,,2016-01-05T00:00:00,35
16484,Sweden,2016-01-05T00:00:00,36
16485,Norway,2016-01-05T00:00:00,37
16486,United Kingdom,2016-01-05T00:00:00,38
16487,,2016-01-05T00:00:00,39
16488,Poland,2016-01-05T00:00:00,40
16489,,2016-01-05T00:00:00,41
16490,Japan,2016-01-05T00:00:00,42
16491,,2016-01-05T00:00:00,43
16492,,2016-01-05T00:00:00,44
16493,,2016-01-05T00:00:00,45
16494,,2016-01-06T00:00:00,1
16495,,2016-01-06T00:00:00,2
16496,Australia,2016-01-06T00:00:00,3
16497,Austria,2016-01-06T00:00:00,4
16498,,2016-01-06T00:00:00,5
16499,Cyprus,2016-01-06T00:00:00,6
16500,,2016-01-06T00:00:00,7
16501,,2016-01-06T00:00:00,8
16502,,2016-01-06T00:00:00,9
16503,,2016-01-06T00:00:00,10
16504,,2016-01-06T00:00:00,11
16505,,2016-01-06T00:00:00,12
16506,Portugal,2016-01-06T00:00:00,13
16507,,2016-01-06T00:00:00,14
16508,,2016-01-06T00:00:00,15
16509,Denmark,2016-01-06T00:00:00,16
16510,Netherlands,2016-01-06T00:00:00,17
16511,,2016-01-06T00:00:00,18
16512,,2016-01-06T00:00:00,19
16513,,2016-01-06T00:00:00,20
16514,EIRE,2016-01-06T00:00:00,21
16515,,2016-01-06T00:00:00,22
16516,,2016-01-06T00:00:00,23
16517,,2016-01-06T00:00:00,24
16518,Spain,2016-01-06T00:00:00,25
16519,Italy,2016-01-06T00:00:00,26
16520,,2016-01-06T00:00:00,27
16521,,2016-01-06T00:00:00,28
16522,Finland,2016-01-06T00:00:00,29
16523,France,2016-01-06T00:00:00,30
16524,Switzerland,2016-01-06T00:00:00,31
16525,,2016-01-06T00:00:00,32
16526,United States,2016-01-06T00:00:00,33
16527,Germany,2016-01-06T00:00:00,34
16528,,2016-01-06T00:00:00,35
16529,Sweden,2016-01-06T00:00:00,36
16530,Norway,2016-01-06T00:00:00,37
16531,United Kingdom,2016-01-06T00:00:00,38
16532,,2016-01-06T00:00:00,39
16533,Poland,2016-01-06T00:00:00,40
16534,,2016-01-06T00:00:00,41
16535,Japan,2016-01-06T00:00:00,42
16536,,2016-01-06T00:00:00,43
16537,,2016-01-06T00:00:00,44
16538,,2016-01-06T00:00:00,45
16539,,2016-01-07T00:00:00,1
16540,,2016-01-07T00:00:00,2
16541,Australia,2016-01-07T00:00:00,3
16542,Austria,2016-01-07T00:00:00,4
16543,,2016-01-07T00:00:00,5
16544,Cyprus,2016-01-07T00:00:00,6
16545,,2016-01-07T00:00:00,7
16546,,2016-01-07T00:00:00,8
16547,,2016-01-07T00:00:00,9
16548,,2016-01-07T00:00:00,10
16549,,2016-01-07T00:00:00,11
16550,,2016-01-07T00:00:00,12
16551,Portugal,2016-01-07T00:00:00,13
16552,,2016-01-07T00:00:00,14
16553,,2016-01-07T00:00:00,15
16554,Denmark,2016-01-07T00:00:00,16
16555,Netherlands,2016-01-07T00:00:00,17
16556,,2016-01-07T00:00:00,18
16557,,2016-01-07T00:00:00,19
16558,,2016-01-07T00:00:00,20
16559,EIRE,2016-01-07T00:00:00,21
16560,,2016-01-07T00:00:00,22
16561,,2016-01-07T00:00:00,23
16562,,2016-01-07T00:00:00,24
16563,Spain,2016-01-07T00:00:00,25
16564,Italy,2016-01-07T00:00:00,26
16565,,2016-01-07T00:00:00,27
16566,,2016-01-07T00:00:00,28
16567,Finland,2016-01-07T00:00:00,29
16568,France,2016-01-07T00:00:00,30
16569,Switzerland,2016-01-07T00:00:00,31
16570,,2016-01-07T00:00:00,32
16571,United States,2016-01-07T00:00:00,33
16572,Germany,2016-01-07T00:00:00,34
16573,,2016-01-07T00:00:00,35
16574,Sweden,2016-01-07T00:00:00,36
16575,Norway,2016-01-07T00:00:00,37
16576,United Kingdom,2016-01-07T00:00:00,38
16577,,2016-01-07T00:00:00,39
16578,Poland,2016-01-07T00:00:00,40
16579,,2016-01-07T00:00:00,41
16580,Japan,2016-01-07T00:00:00,42
16581,,2016-01-07T00:00:00,43
16582,,2016-01-07T00:00:00,44
16583,,2016-01-07T00:00:00,45
16584,,2016-01-08T00:00:00,1
16585,,2016-01-08T00:00:00,2
16586,Australia,2016-01-08T00:00:00,3
16587,Austria,2016-01-08T00:00:00,4
16588,,2016-01-08T00:00:00,5
16589,Cyprus,2016-01-08T00:00:00,6
16590,,2016-01-08T00:00:00,7
16591,,2016-01-08T00:00:00,8
16592,,2016-01-08T00:00:00,9
16593,,2016-01-08T00:00:00,10
16594,,2016-01-08T00:00:00,11
16595,,2016-01-08T00:00:00,12
16596,Portugal,2016-01-08T00:00:00,13
16597,,2016-01-08T00:00:00,14
16598,,2016-01-08T00:00:00,15
16599,Denmark,2016-01-08T00:00:00,16
16600,Netherlands,2016-01-08T00:00:00,17
16601,,2016-01-08T00:00:00,18
16602,,2016-01-08T00:00:00,19
16603,,2016-01-08T00:00:00,20
16604,EIRE,2016-01-08T00:00:00,21
16605,,2016-01-08T00:00:00,22
16606,,2016-01-08T00:00:00,23
16607,,2016-01-08T00:00:00,24
16608,Spain,2016-01-08T00:00:00,25
16609,Italy,2016-01-08T00:00:00,26
16610,,2016-01-08T00:00:00,27
16611,,2016-01-08T00:00:00,28
16612,Finland,2016-01-08T00:00:00,29
16613,France,2016-01-08T00:00:00,30
16614,Switzerland,2016-01-08T00:00:00,31
16615,,2016-01-08T00:00:00,32
16616,United States,2016-01-08T00:00:00,33
16617,Germany,2016-01-08T00:00:00,34
16618,,2016-01-08T00:00:00,35
16619,Sweden,2016-01-08T00:00:00,36
16620,Norway,2016-01-08T00:00:00,37
16621,United Kingdom,2016-01-08T00:00:00,38
16622,,2016-01-08T00:00:00,39
16623,Poland,2016-01-08T00:00:00,40
16624,,2016-01-08T00:00:00,41
16625,Japan,2016-01-08T00:00:00,42
16626,,2016-01-08T00:00:00,43
16627,,2016-01-08T00:00:00,44
16628,,2016-01-08T00:00:00,45
16629,,2016-01-09T00:00:00,1
16630,,2016-01-09T00:00:00,2
16631,Australia,2016-01-09T00:00:00,3
16632,Austria,2016-01-09T00:00:00,4
16633,,2016-01-09T00:00:00,5
16634,Cyprus,2016-01-09T00:00:00,6
16635,,2016-01-09T00:00:00,7
16636,,2016-01-09T00:00:00,8
16637,,2016-01-09T00:00:00,9
16638,,2016-01-09T00:00:00,10
16639,,2016-01-09T00:00:00,11
16640,,2016-01-09T00:00:00,12
16641,Portugal,2016-01-09T00:00:00,13
16642,,2016-01-09T00:00:00,14
16643,,2016-01-09T00:00:00,15
16644,Denmark,2016-01-09T00:00:00,16
16645,Netherlands,2016-01-09T00:00:00,17
16646,,2016-01-09T00:00:00,18
16647,,2016-01-09T00:00:00,19
16648,,2016-01-09T00:00:00,20
16649,EIRE,2016-01-09T00:00:00,21
16650,,2016-01-09T00:00:00,22
16651,,2016-01-09T00:00:00,23
16652,,2016-01-09T00:00:00,24
16653,Spain,2016-01-09T00:00:00,25
16654,Italy,2016-01-09T00:00:00,26
16655,,2016-01-09T00:00:00,27
16656,,2016-01-09T00:00:00,28
16657,Finland,2016-01-09T00:00:00,29
16658,France,2016-01-09T00:00:00,30
16659,Switzerland,2016-01-09T00:00:00,31
16660,,2016-01-09T00:00:00,32
16661,United States,2016-01-09T00:00:00,33
16662,Germany,2016-01-09T00:00:00,34
16663,,2016-01-09T00:00:00,35
16664,Sweden,2016-01-09T00:00:00,36
16665,Norway,2016-01-09T00:00:00,37
16666,United Kingdom,2016-01-09T00:00:00,38
16667,,2016-01-09T00:00:00,39
16668,Poland,2016-01-09T00:00:00,40
16669,,2016-01-09T00:00:00,41
16670,Japan,2016-01-09T00:00:00,42
16671,,2016-01-09T00:00:00,43
16672,,2016-01-09T00:00:00,44
16673,,2016-01-09T00:00:00,45
16674,,2016-01-10T00:00:00,1
16675,,2016-01-10T00:00:00,2
16676,Australia,2016-01-10T00:00:00,3
16677,Austria,2016-01-10T00:00:00,4
16678,,2016-01-10T00:00:00,5
16679,Cyprus,2016-01-10T00:00:00,6
16680,,2016-01-10T00:00:00,7
16681,,2016-01-10T00:00:00,8
16682,,2016-01-10T00:00:00,9
16683,,2016-01-10T00:00:00,10
16684,,2016-01-10T00:00:00,11
16685,,2016-01-10T00:00:00,12
16686,Portugal,2016-01-10T00:00:00,13
16687,,2016-01-10T00:00:00,14
16688,,2016-01-10T00:00:00,15
16689,Denmark,2016-01-10T00:00:00,16
16690,Netherlands,2016-01-10T00:00:00,17
16691,,2016-01-10T00:00:00,18
16692,,2016-01-10T00:00:00,19
16693,,2016-01-10T00:00:00,20
16694,EIRE,2016-01-10T00:00:00,21
16695,,2016-01-10T00:00:00,22
16696,,2016-01-10T00:00:00,23
16697,,2016-01-10T00:00:00,24
16698,Spain,2016-01-10T00:00:00,25
16699,Italy,2016-01-10T00:00:00,26
16700,,2016-01-10T00:00:00,27
16701,,2016-01-10T00:00:00,28
16702,Finland,2016-01-10T00:00:00,29
16703,France,2016-01-10T00:00:00,30
16704,Switzerland,2016-01-10T00:00:00,31
16705,,2016-01-10T00:00:00,32
16706,United States,2016-01-10T00:00:00,33
16707,Germany,2016-01-10T00:00:00,34
16708,,2016-01-10T00:00:00,35
16709,Sweden,2016-01-10T00:00:00,36
16710,Norway,2016-01-10T00:00:00,37
16711,United Kingdom,2016-01-10T00:00:00,38
16712,,2016-01-10T00:00:00,39
16713,Poland,2016-01-10T00:00:00,40
16714,,2016-01-10T00:00:00,41
16715,Japan,2016-01-10T00:00:00,42
16716,,2016-01-10T00:00:00,43
16717,,2016-01-10T00:00:00,44
16718,,2016-01-10T00:00:00,45
16719,,2016-01-11T00:00:00,1
16720,,2016-01-11T00:00:00,2
16721,Australia,2016-01-11T00:00:00,3
16722,Austria,2016-01-11T00:00:00,4
16723,,2016-01-11T00:00:00,5
16724,Cyprus,2016-01-11T00:00:00,6
16725,,2016-01-11T00:00:00,7
16726,,2016-01-11T00:00:00,8
16727,,2016-01-11T00:00:00,9
16728,,2016-01-11T00:00:00,10
16729,,2016-01-11T00:00:00,11
16730,,2016-01-11T00:00:00,12
16731,Portugal,2016-01-11T00:00:00,13
16732,,2016-01-11T00:00:00,14
16733,,2016-01-11T00:00:00,15
16734,Denmark,2016-01-11T00:00:00,16
16735,Netherlands,2016-01-11T00:00:00,17
16736,,2016-01-11T00:00:00,18
16737,,2016-01-11T00:00:00,19
16738,,2016-01-11T00:00:00,20
16739,EIRE,2016-01-11T00:00:00,21
16740,,2016-01-11T00:00:00,22
16741,,2016-01-11T00:00:00,23
16742,,2016-01-11T00:00:00,24
16743,Spain,2016-01-11T00:00:00,25
16744,Italy,2016-01-11T00:00:00,26
16745,,2016-01-11T00:00:00,27
16746,,2016-01-11T00:00:00,28
16747,Finland,2016-01-11T00:00:00,29
16748,France,2016-01-11T00:00:00,30
16749,Switzerland,2016-01-11T00:00:00,31
16750,,2016-01-11T00:00:00,32
16751,United States,2016-01-11T00:00:00,33
16752,Germany,2016-01-11T00:00:00,34
16753,,2016-01-11T00:00:00,35
16754,Sweden,2016-01-11T00:00:00,36
16755,Norway,2016-01-11T00:00:00,37
16756,United Kingdom,2016-01-11T00:00:00,38
16757,,2016-01-11T00:00:00,39
16758,Poland,2016-01-11T00:00:00,40
16759,,2016-01-11T00:00:00,41
16760,Japan,2016-01-11T00:00:00,42
16761,,2016-01-11T00:00:00,43
16762,,2016-01-11T00:00:00,44
16763,,2016-01-11T00:00:00,45
16764,,2016-01-12T00:00:00,1
16765,,2016-01-12T00:00:00,2
16766,Australia,2016-01-12T00:00:00,3
16767,Austria,2016-01-12T00:00:00,4
16768,,2016-01-12T00:00:00,5
16769,Cyprus,2016-01-12T00:00:00,6
16770,,2016-01-12T00:00:00,7
16771,,2016-01-12T00:00:00,8
16772,,2016-01-12T00:00:00,9
16773,,2016-01-12T00:00:00,10
16774,,2016-01-12T00:00:00,11
16775,,2016-01-12T00:00:00,12
16776,Portugal,2016-01-12T00:00:00,13
16777,,2016-01-12T00:00:00,14
16778,,2016-01-12T00:00:00,15
16779,Denmark,2016-01-12T00:00:00,16
16780,Netherlands,2016-01-12T00:00:00,17
16781,,2016-01-12T00:00:00,18
16782,,2016-01-12T00:00:00,19
16783,,2016-01-12T00:00:00,20
16784,EIRE,2016-01-12T00:00:00,21
16785,,2016-01-12T00:00:00,22
16786,,2016-01-12T00:00:00,23
16787,,2016-01-12T00:00:00,24
16788,Spain,2016-01-12T00:00:00,25
16789,Italy,2016-01-12T00:00:00,26
16790,,2016-01-12T00:00:00,27
16791,,2016-01-12T00:00:00,28
16792,Finland,2016-01-12T00:00:00,29
16793,France,2016-01-12T00:00:00,30
16794,Switzerland,2016-01-12T00:00:00,31
16795,,2016-01-12T00:00:00,32
16796,United States,2016-01-12T00:00:00,33
16797,Germany,2016-01-12T00:00:00,34
16798,,2016-01-12T00:00:00,35
16799,Sweden,2016-01-12T00:00:00,36
16800,Norway,2016-01-12T00:00:00,37
16801,United Kingdom,2016-01-12T00:00:00,38
16802,,2016-01-12T00:00:00,39
16803,Poland,2016-01-12T00:00:00,40
16804,,2016-01-12T00:00:00,41
16805,Japan,2016-01-12T00:00:00,42
16806,,2016-01-12T00:00:00,43
16807,,2016-01-12T00:00:00,44
16808,,2016-01-12T00:00:00,45
16809,,2016-01-13T00:00:00,1
16810,,2016-01-13T00:00:00,2
16811,Australia,2016-01-13T00:00:00,3
16812,Austria,2016-01-13T00:00:00,4
16813,,2016-01-13T00:00:00,5
16814,Cyprus,2016-01-13T00:00:00,6
16815,,2016-01-13T00:00:00,7
16816,,2016-01-13T00:00:00,8
16817,,2016-01-13T00:00:00,9
16818,,2016-01-13T00:00:00,10
16819,,2016-01-13T00:00:00,11
16820,,2016-01-13T00:00:00,12
16821,Portugal,2016-01-13T00:00:00,13
16822,,2016-01-13T00:00:00,14
16823,,2016-01-13T00:00:00,15
16824,Denmark,2016-01-13T00:00:00,16
16825,Netherlands,2016-01-13T00:00:00,17
16826,,2016-01-13T00:00:00,18
16827,,2016-01-13T00:00:00,19
16828,,2016-01-13T00:00:00,20
16829,EIRE,2016-01-13T00:00:00,21
16830,,2016-01-13T00:00:00,22
16831,,2016-01-13T00:00:00,23
16832,,2016-01-13T00:00:00,24
16833,Spain,2016-01-13T00:00:00,25
16834,Italy,2016-01-13T00:00:00,26
16835,,2016-01-13T00:00:00,27
16836,,2016-01-13T00:00:00,28
16837,Finland,2016-01-13T00:00:00,29
16838,France,2016-01-13T00:00:00,30
16839,Switzerland,2016-01-13T00:00:00,31
16840,,2016-01-13T00:00:00,32
16841,United States,2016-01-13T00:00:00,33
16842,Germany,2016-01-13T00:00:00,34
16843,,2016-01-13T00:00:00,35
16844,Sweden,2016-01-13T00:00:00,36
16845,Norway,2016-01-13T00:00:00,37
16846,United Kingdom,2016-01-13T00:00:00,38
16847,,2016-01-13T00:00:00,39
16848,Poland,2016-01-13T00:00:00,40
16849,,2016-01-13T00:00:00,41
16850,Japan,2016-01-13T00:00:00,42
16851,,2016-01-13T00:00:00,43
16852,,2016-01-13T00:00:00,44
16853,,2016-01-13T00:00:00,45
16854,,2016-01-14T00:00:00,1
16855,,2016-01-14T00:00:00,2
16856,Australia,2016-01-14T00:00:00,3
16857,Austria,2016-01-14T00:00:00,4
16858,,2016-01-14T00:00:00,5
16859,Cyprus,2016-01-14T00:00:00,6
16860,,2016-01-14T00:00:00,7
16861,,2016-01-14T00:00:00,8
16862,,2016-01-14T00:00:00,9
16863,,2016-01-14T00:00:00,10
16864,,2016-01-14T00:00:00,11
16865,,2016-01-14T00:00:00,12
16866,Portugal,2016-01-14T00:00:00,13
16867,,2016-01-14T00:00:00,14
16868,,2016-01-14T00:00:00,15
16869,Denmark,2016-01-14T00:00:00,16
16870,Netherlands,2016-01-14T00:00:00,17
16871,,2016-01-14T00:00:00,18
16872,,2016-01-14T00:00:00,19
16873,,2016-01-14T00:00:00,20
16874,EIRE,2016-01-14T00:00:00,21
16875,,2016-01-14T00:00:00,22
16876,,2016-01-14T00:00:00,23
16877,,2016-01-14T00:00:00,24
16878,Spain,2016-01-14T00:00:00,25
16879,Italy,2016-01-14T00:00:00,26
16880,,2016-01-14T00:00:00,27
16881,,2016-01-14T00:00:00,28
16882,Finland,2016-01-14T00:00:00,29
16883,France,2016-01-14T00:00:00,30
16884,Switzerland,2016-01-14T00:00:00,31
16885,,2016-01-14T00:00:00,32
16886,United States,2016-01-14T00:00:00,33
16887,Germany,2016-01-14T00:00:00,34
16888,,2016-01-14T00:00:00,35
16889,Sweden,2016-01-14T00:00:00,36
16890,Norway,2016-01-14T00:00:00,37
16891,United Kingdom,2016-01-14T00:00:00,38
16892,,2016-01-14T00:00:00,39
16893,Poland,2016-01-14T00:00:00,40
16894,,2016-01-14T00:00:00,41
16895,Japan,2016-01-14T00:00:00,42
16896,,2016-01-14T00:00:00,43
16897,,2016-01-14T00:00:00,44
16898,,2016-01-14T00:00:00,45
16899,,2016-01-15T00:00:00,1
16900,,2016-01-15T00:00:00,2
16901,Australia,2016-01-15T00:00:00,3
16902,Austria,2016-01-15T00:00:00,4
16903,,2016-01-15T00:00:00,5
16904,Cyprus,2016-01-15T00:00:00,6
16905,,2016-01-15T00:00:00,7
16906,,2016-01-15T00:00:00,8
16907,,2016-01-15T00:00:00,9
16908,,2016-01-15T00:00:00,10
16909,,2016-01-15T00:00:00,11
16910,,2016-01-15T00:00:00,12
16911,Portugal,2016-01-15T00:00:00,13
16912,,2016-01-15T00:00:00,14
16913,,2016-01-15T00:00:00,15
16914,Denmark,2016-01-15T00:00:00,16
16915,Netherlands,2016-01-15T00:00:00,17
16916,,2016-01-15T00:00:00,18
16917,,2016-01-15T00:00:00,19
16918,,2016-01-15T00:00:00,20
16919,EIRE,2016-01-15T00:00:00,21
16920,,2016-01-15T00:00:00,22
16921,,2016-01-15T00:00:00,23
16922,,2016-01-15T00:00:00,24
16923,Spain,2016-01-15T00:00:00,25
16924,Italy,2016-01-15T00:00:00,26
16925,,2016-01-15T00:00:00,27
16926,,2016-01-15T00:00:00,28
16927,Finland,2016-01-15T00:00:00,29
16928,France,2016-01-15T00:00:00,30
16929,Switzerland,2016-01-15T00:00:00,31
16930,,2016-01-15T00:00:00,32
16931,United States,2016-01-15T00:00:00,33
16932,Germany,2016-01-15T00:00:00,34
16933,,2016-01-15T00:00:00,35
16934,Sweden,2016-01-15T00:00:00,36
16935,Norway,2016-01-15T00:00:00,37
16936,United Kingdom,2016-01-15T00:00:00,38
16937,,2016-01-15T00:00:00,39
16938,Poland,2016-01-15T00:00:00,40
16939,,2016-01-15T00:00:00,41
16940,Japan,2016-01-15T00:00:00,42
16941,,2016-01-15T00:00:00,43
16942,,2016-01-15T00:00:00,44
16943,,2016-01-15T00:00:00,45
16944,,2016-01-16T00:00:00,1
16945,,2016-01-16T00:00:00,2
16946,Australia,2016-01-16T00:00:00,3
16947,Austria,2016-01-16T00:00:00,4
16948,,2016-01-16T00:00:00,5
16949,Cyprus,2016-01-16T00:00:00,6
16950,,2016-01-16T00:00:00,7
16951,,2016-01-16T00:00:00,8
16952,,2016-01-16T00:00:00,9
16953,,2016-01-16T00:00:00,10
16954,,2016-01-16T00:00:00,11
16955,,2016-01-16T00:00:00,12
16956,Portugal,2016-01-16T00:00:00,13
16957,,2016-01-16T00:00:00,14
16958,,2016-01-16T00:00:00,15
16959,Denmark,2016-01-16T00:00:00,16
16960,Netherlands,2016-01-16T00:00:00,17
16961,,2016-01-16T00:00:00,18
16962,,2016-01-16T00:00:00,19
16963,,2016-01-16T00:00:00,20
16964,EIRE,2016-01-16T00:00:00,21
16965,,2016-01-16T00:00:00,22
16966,,2016-01-16T00:00:00,23
16967,,2016-01-16T00:00:00,24
16968,Spain,2016-01-16T00:00:00,25
16969,Italy,2016-01-16T00:00:00,26
16970,,2016-01-16T00:00:00,27
16971,,2016-01-16T00:00:00,28
16972,Finland,2016-01-16T00:00:00,29
16973,France,2016-01-16T00:00:00,30
16974,Switzerland,2016-01-16T00:00:00,31
16975,,2016-01-16T00:00:00,32
16976,United States,2016-01-16T00:00:00,33
16977,Germany,2016-01-16T00:00:00,34
16978,,2016-01-16T00:00:00,35
16979,Sweden,2016-01-16T00:00:00,36
16980,Norway,2016-01-16T00:00:00,37
16981,United Kingdom,2016-01-16T00:00:00,38
16982,,2016-01-16T00:00:00,39
16983,Poland,2016-01-16T00:00:00,40
16984,,2016-01-16T00:00:00,41
16985,Japan,2016-01-16T00:00:00,42
16986,,2016-01-16T00:00:00,43
16987,,2016-01-16T00:00:00,44
16988,,2016-01-16T00:00:00,45
16989,,2016-01-17T00:00:00,1
16990,,2016-01-17T00:00:00,2
16991,Australia,2016-01-17T00:00:00,3
16992,Austria,2016-01-17T00:00:00,4
16993,,2016-01-17T00:00:00,5
16994,Cyprus,2016-01-17T00:00:00,6
16995,,2016-01-17T00:00:00,7
16996,,2016-01-17T00:00:00,8
16997,,2016-01-17T00:00:00,9
16998,,2016-01-17T00:00:00,10
16999,,2016-01-17T00:00:00,11
17000,,2016-01-17T00:00:00,12
17001,Portugal,2016-01-17T00:00:00,13
17002,,2016-01-17T00:00:00,14
17003,,2016-01-17T00:00:00,15
17004,Denmark,2016-01-17T00:00:00,16
17005,Netherlands,2016-01-17T00:00:00,17
17006,,2016-01-17T00:00:00,18
17007,,2016-01-17T00:00:00,19
17008,,2016-01-17T00:00:00,20
17009,EIRE,2016-01-17T00:00:00,21
17010,,2016-01-17T00:00:00,22
17011,,2016-01-17T00:00:00,23
17012,,2016-01-17T00:00:00,24
17013,Spain,2016-01-17T00:00:00,25
17014,Italy,2016-01-17T00:00:00,26
17015,,2016-01-17T00:00:00,27
17016,,2016-01-17T00:00:00,28
17017,Finland,2016-01-17T00:00:00,29
17018,France,2016-01-17T00:00:00,30
17019,Switzerland,2016-01-17T00:00:00,31
17020,,2016-01-17T00:00:00,32
17021,United States,2016-01-17T00:00:00,33
17022,Germany,2016-01-17T00:00:00,34
17023,,2016-01-17T00:00:00,35
17024,Sweden,2016-01-17T00:00:00,36
17025,Norway,2016-01-17T00:00:00,37
17026,United Kingdom,2016-01-17T00:00:00,38
17027,,2016-01-17T00:00:00,39
17028,Poland,2016-01-17T00:00:00,40
17029,,2016-01-17T00:00:00,41
17030,Japan,2016-01-17T00:00:00,42
17031,,2016-01-17T00:00:00,43
17032,,2016-01-17T00:00:00,44
17033,,2016-01-17T00:00:00,45
17034,,2016-01-18T00:00:00,1
17035,,2016-01-18T00:00:00,2
17036,Australia,2016-01-18T00:00:00,3
17037,Austria,2016-01-18T00:00:00,4
17038,,2016-01-18T00:00:00,5
17039,Cyprus,2016-01-18T00:00:00,6
17040,,2016-01-18T00:00:00,7
17041,,2016-01-18T00:00:00,8
17042,,2016-01-18T00:00:00,9
17043,,2016-01-18T00:00:00,10
17044,,2016-01-18T00:00:00,11
17045,,2016-01-18T00:00:00,12
17046,Portugal,2016-01-18T00:00:00,13
17047,,2016-01-18T00:00:00,14
17048,,2016-01-18T00:00:00,15
